1524392471531909888,-0.02785,0.00245,0.02205,0.68134,-0.73150,0.02575,-0.00545,-0.03576,-0.01072,0.00750,
1524392471630934528,-0.04793,0.00677,0.03749,0.68050,-0.73152,0.04220,-0.00443,-0.02099,-0.01320,0.00395,
1524392471730759424,-0.07359,0.02281,0.06890,0.64602,-0.76160,0.05086,-0.00624,0.03282,0.01688,0.05471,
1524392471830814208,-0.07459,0.01951,0.07211,0.65023,-0.75787,0.05305,-0.00397,0.14645,-0.01624,-0.02639,
1524392471931225088,-0.06832,0.00913,0.06622,0.65995,-0.74913,0.05717,0.00149,0.16570,-0.04625,-0.10080,
1524392472031529216,-0.05293,0.00636,0.05658,0.67353,-0.73719,0.05373,-0.00523,0.18573,-0.01126,-0.09004,
1524392472130648576,-0.03321,0.00409,0.04779,0.66692,-0.74322,0.05224,-0.01091,0.17700,-0.00730,-0.06253,
1524392472230814464,-0.01667,0.00275,0.04162,0.66626,-0.74431,0.04540,-0.00612,0.12335,-0.01074,-0.03604,
1524392472330896128,-0.00558,0.00223,0.04029,0.67386,-0.73701,0.05185,0.00672,0.05394,0.01006,0.02012,
1524392472430571008,-0.00284,0.00305,0.04297,0.66977,-0.74044,0.05337,0.01723,-0.01833,0.02716,0.03372,
1524392472531992320,-0.00745,0.00794,0.04521,0.67151,-0.73831,0.05780,0.02491,-0.09957,0.08295,0.01525,
1524392472630656512,-0.02207,0.01825,0.04750,0.67897,-0.73197,0.05042,0.02607,-0.23644,0.11612,0.04104,
1524392472730381056,-0.04966,0.02825,0.05428,0.66529,-0.74480,0.04605,0.02324,-0.31857,0.03853,0.11139,
1524392472830533632,-0.07901,0.03026,0.06888,0.66335,-0.74541,0.06554,0.00571,-0.28024,-0.05508,0.15907,
1524392472930546176,-0.10285,0.02478,0.08337,0.66284,-0.74476,0.07576,-0.01526,-0.17376,-0.13474,0.11140,
1524392473031804160,-0.12021,0.01217,0.09380,0.66368,-0.74124,0.09393,-0.03561,-0.05543,-0.18092,0.04180,
1524392473130294016,-0.12027,-0.00685,0.09400,0.66745,-0.73663,0.09746,-0.04879,0.10144,-0.19990,-0.05760,
1524392473230585856,-0.10660,-0.02479,0.08713,0.67874,-0.72810,0.08097,-0.05124,0.19832,-0.11460,-0.06403,
1524392473330607872,-0.08818,-0.03805,0.08158,0.68026,-0.72851,0.06306,-0.05037,0.26041,-0.06045,-0.05860,
1524392473430572544,-0.05939,-0.04218,0.07385,0.68284,-0.72753,0.05365,-0.03946,0.28282,0.01581,-0.09402,
1524392473531699200,-0.03296,-0.03957,0.06153,0.68667,-0.72518,0.04078,-0.03064,0.23268,0.07762,-0.14375,
1524392473630395136,-0.01368,-0.03024,0.04752,0.69118,-0.72165,0.03596,-0.01390,0.13040,0.12520,-0.14399,
1524392473730777344,-0.00618,-0.01926,0.03516,0.67902,-0.73301,0.04020,0.00249,-0.01142,0.09171,-0.11645,
1524392473830457856,-0.00949,-0.00987,0.02811,0.68102,-0.73168,0.02899,0.00415,-0.08051,0.07582,-0.03592,
1524392473930504448,-0.01802,-0.00274,0.02544,0.68195,-0.73102,0.02331,-0.00379,-0.11158,0.02211,-0.00286,
1524392474030761728,-0.02465,-0.00110,0.02442,0.68325,-0.72978,0.02120,-0.01204,-0.01654,-0.00996,0.01684,
1524392474130343424,-0.02231,-0.00375,0.02525,0.67274,-0.73936,0.02663,-0.00780,0.09305,-0.03871,-0.02217,
1524392474230393088,-0.01156,-0.00612,0.02099,0.67252,-0.73959,0.02661,0.00270,0.10608,-0.01459,-0.07622,
1524392474330858752,-0.00049,-0.00616,0.01174,0.68647,-0.72700,0.01475,-0.00165,0.09732,0.01771,-0.08987,
1524392474430246912,0.00569,-0.00409,0.00417,0.70055,-0.71360,0.00112,-0.00102,0.01519,0.02443,-0.05148,
1524392474534034176,0.00531,-0.00340,-0.00006,0.69580,-0.71819,0.00581,-0.00578,-0.01785,-0.00724,-0.02642,
1524392474630227456,0.00491,-0.00326,0.00042,0.68789,-0.72577,0.00514,-0.00659,-0.00662,-0.01579,0.00415,
1524392474730132480,0.00529,-0.00272,0.00009,0.68087,-0.73233,0.00771,-0.00723,0.01232,0.00109,-0.00243,
1524392474830133248,0.00590,-0.00232,-0.00007,0.67801,-0.73497,0.00786,-0.00789,-0.01010,-0.00268,0.00303,
1524392474929883136,0.00580,-0.00222,0.00024,0.67493,-0.73776,0.01174,-0.00545,-0.01082,-0.00216,0.01481,
1524392475030418432,0.00521,-0.00229,0.00026,0.67523,-0.73742,0.01667,-0.00236,0.00513,0.00273,-0.01303,
1524392475130057728,0.00505,-0.00260,-0.00005,0.67675,-0.73599,0.01806,0.00237,-0.00807,-0.00820,0.00355,
1524392475230014720,0.00434,-0.00285,-0.00015,0.67801,-0.73483,0.01816,0.00269,-0.00552,-0.00196,0.00606,
1524392475330050304,0.00295,-0.00338,0.00172,0.67608,-0.73643,0.02323,0.00728,-0.01645,-0.01004,0.02881,
1524392475430029568,-0.00030,-0.00392,0.00723,0.67445,-0.73796,0.02179,0.00763,-0.08358,-0.02163,0.08318,
1524392475530239488,-0.00839,-0.00628,0.01664,0.67536,-0.73728,0.01421,-0.01009,-0.06532,-0.04256,0.08667,
1524392475629748224,-0.01132,-0.00894,0.02426,0.69136,-0.72239,0.00341,-0.01261,0.02074,-0.01138,0.07453,
1524392475729699328,-0.00800,-0.00946,0.02975,0.69143,-0.72241,0.00134,-0.00701,0.06203,0.00796,0.01149,
1524392475829745408,-0.00266,-0.00931,0.02915,0.69159,-0.72222,-0.01006,0.00345,0.06626,-0.00791,-0.04016,
1524392475929846528,0.00179,-0.00926,0.02639,0.70474,-0.70879,-0.01977,0.02399,0.01661,-0.00160,0.01657,
1524392476030389504,0.00276,-0.00946,0.02956,0.68651,-0.72671,-0.01251,0.02112,0.01441,-0.03229,0.04968,
1524392476130408448,0.00334,-0.01446,0.03824,0.66236,-0.74906,-0.01083,0.00832,-0.00048,-0.07581,0.10562,
1524392476229834752,0.00150,-0.02244,0.04729,0.67294,-0.73969,-0.00172,-0.00135,-0.03866,-0.07351,0.05589,
1524392476329787136,-0.00030,-0.02576,0.05029,0.69539,-0.71849,-0.00152,-0.01436,0.01163,0.01851,-0.01187,
1524392476429825792,0.00146,-0.02367,0.04842,0.71489,-0.69911,-0.00782,-0.01057,0.03754,0.04054,-0.01830,
1524392476531496192,0.00437,-0.02096,0.04774,0.71715,-0.69690,-0.00410,0.00105,0.03838,0.03984,-0.01091,
1524392476629778432,0.00749,-0.01698,0.04783,0.72042,-0.69331,-0.01376,0.01096,0.01869,0.02943,-0.00931,
1524392476729823488,0.00566,-0.01284,0.05020,0.75685,-0.65322,-0.02191,-0.00186,-0.06920,0.05209,0.04592,
1524392476830221568,-0.00215,-0.00848,0.05337,0.80153,-0.59599,-0.04682,-0.01202,-0.06342,0.06030,0.02942,
1524392476929620224,-0.00743,-0.00439,0.05778,0.80684,-0.58693,-0.06507,-0.01696,-0.04667,0.00810,0.02027,
1524392477030882304,-0.01285,-0.00532,0.05950,0.82718,-0.55451,-0.08992,-0.01442,-0.03132,-0.03455,-0.02349,
1524392477129615104,-0.01656,-0.00204,0.05972,0.82016,-0.56201,-0.10711,0.00109,-0.03064,-0.00225,-0.01794,
1524392477229344768,-0.02097,-0.00185,0.05916,0.83084,-0.54341,-0.11977,0.00799,-0.04311,-0.02674,-0.00647,
1524392477329326848,-0.02380,0.00025,0.06096,0.83809,-0.52669,-0.14182,0.00986,-0.01667,0.00713,-0.00289,
1524392477429560832,-0.02573,0.00155,0.06169,0.84531,-0.50905,-0.16145,0.01596,-0.00670,0.00293,-0.01371,
1524392477530070528,-0.02733,0.00199,0.06158,0.84930,-0.50047,-0.16615,0.02467,-0.02093,0.01153,0.00082,
1524392477629895936,-0.02681,0.00230,0.06118,0.85068,-0.49926,-0.16215,0.02817,0.02964,0.02280,-0.01034,
1524392477730879488,-0.02367,0.00540,0.05954,0.84667,-0.50943,-0.15075,0.02997,-0.02562,-0.00330,-0.01483,
1524392477829290752,-0.02632,0.00548,0.05969,0.85229,-0.49246,-0.17359,0.03088,0.00646,0.00110,-0.01125,
1524392477929469952,-0.02333,0.00834,0.06088,0.84188,-0.50065,-0.19565,0.04807,0.00176,0.02498,0.00853,
1524392478029770496,-0.02281,0.00865,0.06082,0.84932,-0.49053,-0.19039,0.04230,-0.01677,0.02323,-0.00461,
1524392478129196800,-0.02577,0.00780,0.06020,0.85073,-0.48963,-0.19073,0.01205,-0.02940,-0.00175,0.00318,
1524392478229343488,-0.02858,0.00744,0.06033,0.83938,-0.50187,-0.20871,-0.00448,0.00290,-0.01858,-0.01587,
1524392478329383168,-0.02905,0.00767,0.06028,0.83539,-0.50794,-0.20982,-0.00958,0.01558,0.01488,-0.00455,
1524392478429376000,-0.02710,0.00781,0.05888,0.83245,-0.51882,-0.19457,-0.00020,0.03902,0.02811,-0.01721,
1524392478529712128,-0.02372,0.00901,0.05684,0.83195,-0.52450,-0.18014,0.01773,0.00091,-0.02313,-0.02506,
1524392478630686208,-0.02497,0.00878,0.05680,0.83264,-0.52342,-0.18017,0.01653,-0.04511,-0.01988,0.00923,
1524392478729238784,-0.02591,0.00950,0.05815,0.82934,-0.52504,-0.19098,0.00764,-0.00785,0.00890,-0.00342,
1524392478829297152,-0.02794,0.00821,0.05823,0.84129,-0.50367,-0.19629,-0.00491,0.00182,-0.01818,-0.00709,
1524392478929382912,-0.02770,0.00730,0.05778,0.84657,-0.48943,-0.20923,-0.00018,0.01783,0.00352,-0.00174,
1524392479029232896,-0.02680,0.00620,0.05749,0.85589,-0.47496,-0.20460,-0.00199,-0.00456,0.00368,0.00036,
1524392479129169408,-0.02570,0.00624,0.05627,0.85845,-0.46978,-0.20550,0.01180,-0.01519,-0.00737,-0.00353,
1524392479229137408,-0.02690,0.00657,0.05667,0.85398,-0.47526,-0.21152,0.01066,-0.00003,-0.00553,-0.00427,
1524392479329205504,-0.02551,0.00806,0.05659,0.84681,-0.48549,-0.21616,0.02216,-0.00597,-0.00374,-0.00520,
1524392479428981504,-0.02550,0.00928,0.05723,0.84544,-0.48390,-0.22442,0.02641,0.00035,-0.00251,0.00320,
1524392479529422336,-0.02586,0.00976,0.05745,0.84432,-0.48488,-0.22689,0.02338,-0.00354,-0.00258,-0.00071,
1524392479629277440,-0.02620,0.00972,0.05752,0.84308,-0.48877,-0.22342,0.02007,-0.00874,-0.00167,-0.00323,
1524392479728826880,-0.02593,0.01029,0.05750,0.83726,-0.49824,-0.22420,0.02206,0.00169,-0.00797,-0.00988,
1524392479828750592,-0.02568,0.01061,0.05699,0.83279,-0.50949,-0.21543,0.02169,0.00386,0.00848,-0.00357,
1524392479928876288,-0.02572,0.01091,0.05679,0.83079,-0.51387,-0.21263,0.02285,-0.00131,0.00246,-0.00027,
1524392480029410560,-0.02659,0.01099,0.05672,0.83105,-0.51319,-0.21327,0.02247,-0.00919,0.01628,-0.00068,
1524392480128983808,-0.02758,0.01208,0.05682,0.82613,-0.52128,-0.21301,0.01985,-0.00529,0.00642,-0.00110,
1524392480228825344,-0.02921,0.01242,0.05744,0.82178,-0.52869,-0.21225,0.01094,-0.02670,-0.01215,0.00731,
1524392480328789760,-0.03225,0.00996,0.05804,0.83340,-0.50980,-0.21301,-0.01312,-0.02276,-0.01946,-0.00238,
1524392480429103104,-0.03194,0.00851,0.05733,0.83617,-0.50147,-0.22163,-0.01514,-0.01216,-0.00544,-0.00611,
1524392480533759488,-0.03103,0.00760,0.05662,0.83989,-0.49309,-0.22657,-0.01107,0.01608,0.00102,-0.00702,
1524392480628807680,-0.02875,0.00804,0.05536,0.84419,-0.48493,-0.22843,0.00209,0.01273,0.03080,-0.00021,
1524392480728837120,-0.02645,0.01117,0.05514,0.83564,-0.49508,-0.23652,0.02550,-0.00155,0.03287,-0.00059,
1524392480828663296,-0.02883,0.01389,0.05602,0.82589,-0.50196,-0.25383,0.03895,-0.04730,0.01055,0.02494,
1524392480928724736,-0.03214,0.01647,0.05888,0.81139,-0.51017,-0.28026,0.05318,-0.03050,0.00884,0.01998,
1524392481029799680,-0.03484,0.01781,0.05895,0.80329,-0.51968,-0.28577,0.05468,0.02143,0.01003,-0.00207,
1524392481128727552,-0.03466,0.01755,0.05903,0.80505,-0.51928,-0.28115,0.05647,0.01225,-0.01260,-0.00429,
1524392481228516096,-0.03514,0.01727,0.05975,0.80317,-0.52316,-0.28022,0.05186,0.00346,0.00290,0.00500,
1524392481328561152,-0.03624,0.01717,0.06108,0.79277,-0.54231,-0.27463,0.04472,-0.00572,-0.00646,0.00310,
1524392481428539648,-0.03513,0.01691,0.06092,0.79657,-0.54583,-0.25646,0.04220,0.03401,0.01998,0.00137,
1524392481530346752,-0.03308,0.01714,0.05972,0.80832,-0.53938,-0.23056,0.05030,0.02017,-0.00004,-0.01544,
1524392481628686336,-0.03097,0.01710,0.05870,0.81569,-0.53002,-0.22569,0.05286,0.01762,0.00345,-0.01674,
1524392481728658176,-0.03071,0.01462,0.05762,0.82364,-0.51713,-0.22942,0.03960,-0.00292,-0.00382,0.00508,
1524392481828696320,-0.03129,0.01476,0.05892,0.82670,-0.50723,-0.23884,0.04743,0.00644,0.00950,0.00849,
1524392481928411136,-0.02999,0.01443,0.06098,0.83203,-0.48905,-0.25498,0.05946,0.00183,-0.01997,0.03718,
1524392482030003712,-0.03269,0.01290,0.06401,0.83872,-0.48005,-0.25069,0.05701,-0.01006,-0.01160,0.03476,
1524392482128378368,-0.03572,0.00947,0.06750,0.84094,-0.48946,-0.22596,0.04680,-0.02403,-0.00974,0.05445,
1524392482228231424,-0.04110,0.00707,0.07415,0.82753,-0.53090,-0.18094,0.02444,-0.05929,-0.02448,0.02600,
1524392482328225280,-0.04976,0.00301,0.07636,0.82934,-0.54474,-0.12425,-0.00395,-0.06005,-0.02191,-0.00482,
1524392482428345088,-0.05450,0.00154,0.07752,0.83609,-0.53786,-0.10636,-0.01852,-0.01100,-0.01792,-0.01013,
1524392482528499968,-0.05337,0.00077,0.07672,0.83783,-0.53131,-0.12531,-0.00635,0.00734,0.01454,-0.01632,
1524392482628188672,-0.05195,-0.00066,0.07763,0.81223,-0.56341,-0.14950,0.02236,0.01351,-0.08386,0.02280,
1524392482728484352,-0.05438,-0.00607,0.08141,0.78182,-0.60180,-0.15843,0.03857,-0.04825,-0.09350,0.03946,
1524392482828466432,-0.05729,-0.01179,0.08308,0.76758,-0.61922,-0.15537,0.05691,-0.00447,0.03929,0.00646,
1524392482928401664,-0.05640,-0.00773,0.08284,0.78130,-0.60074,-0.16025,0.05484,0.01366,0.05766,-0.02330,
1524392483028686592,-0.05698,-0.00269,0.07724,0.79254,-0.58818,-0.14952,0.05975,-0.00077,0.02150,-0.05325,
1524392483127998720,-0.05769,-0.00419,0.07422,0.78023,-0.60364,-0.14907,0.06809,0.00468,-0.00083,-0.00954,
1524392483228301824,-0.05660,-0.00259,0.07311,0.77267,-0.60825,-0.16276,0.08072,0.03085,0.02917,-0.00731,
1524392483328058880,-0.05391,-0.00131,0.07357,0.76918,-0.61050,-0.16862,0.08499,0.02636,0.02004,0.01459,
1524392483428015616,-0.05379,0.00028,0.07489,0.76598,-0.60797,-0.18918,0.08867,0.00292,0.01577,-0.00194,
1524392483528551936,-0.05421,0.00076,0.07544,0.76354,-0.61085,-0.19034,0.08744,0.00566,0.00999,-0.00021,
1524392483628368896,-0.05411,0.00194,0.07512,0.76006,-0.61437,-0.19285,0.08760,-0.00199,0.02487,-0.01103,
1524392483728347904,-0.05400,0.00409,0.07399,0.76873,-0.60499,-0.18985,0.08363,0.00679,0.01380,0.00395,
1524392483828265984,-0.05190,0.00606,0.07351,0.78338,-0.58170,-0.19603,0.09756,0.03148,0.01755,0.00321,
1524392483927838976,-0.04876,0.00727,0.07469,0.78012,-0.58599,-0.19315,0.10351,0.00774,0.00043,0.02411,
1524392484028404224,-0.04848,0.00617,0.07690,0.76825,-0.60110,-0.19484,0.10248,0.00962,-0.00570,0.01382,
1524392484128173568,-0.04996,0.00620,0.07896,0.75284,-0.61833,-0.20401,0.09631,-0.02746,0.02017,0.02198,
1524392484228316160,-0.05567,0.00548,0.08044,0.75250,-0.62398,-0.19217,0.08644,-0.05284,0.00398,0.02370,
1524392484328098304,-0.06067,0.00580,0.08314,0.74786,-0.63008,-0.19226,0.08205,-0.04828,0.00852,0.02590,
1524392484427805184,-0.06462,0.00705,0.08456,0.74572,-0.63130,-0.19643,0.08234,-0.03417,0.00063,0.00850,
1524392484528745472,-0.06700,0.00689,0.08425,0.75486,-0.62193,-0.19277,0.07895,-0.02229,-0.01549,-0.01409,
1524392484627686656,-0.06772,0.00570,0.08219,0.77559,-0.60039,-0.17995,0.07493,0.01335,0.00261,-0.01996,
1524392484727667200,-0.06590,0.00594,0.08059,0.79275,-0.57807,-0.17878,0.07365,0.01874,0.00831,-0.01292,
1524392484827982080,-0.06450,0.00577,0.07963,0.79888,-0.57166,-0.17161,0.07446,0.01457,0.00067,-0.02188,
1524392484927771648,-0.06352,0.00370,0.07746,0.81006,-0.56031,-0.15945,0.06652,0.02365,-0.03658,-0.01602,
1524392485032074752,-0.06108,0.00059,0.07702,0.80485,-0.56586,-0.16559,0.06781,0.03848,-0.01161,0.00584,
1524392485127548928,-0.05869,-0.00166,0.07880,0.79753,-0.57821,-0.15975,0.06402,0.02974,-0.03617,0.00717,
1524392485227881728,-0.05585,-0.00476,0.08004,0.79266,-0.59454,-0.12541,0.04976,0.02972,-0.00763,0.02256,
1524392485327596800,-0.05219,-0.00496,0.08157,0.78491,-0.61297,-0.08260,0.03698,0.05946,0.00659,-0.01060,
1524392485427891968,-0.04649,-0.00539,0.07857,0.78831,-0.60952,-0.07355,0.04045,0.05067,-0.00792,-0.04334,
1524392485530214912,-0.04346,-0.00720,0.07594,0.79039,-0.60598,-0.08118,0.03855,0.00579,0.00047,-0.02908,
1524392485627812608,-0.04282,-0.00787,0.07484,0.78869,-0.60722,-0.09149,0.02958,0.01711,0.01763,-0.01350,
1524392485727438848,-0.04282,-0.00719,0.07458,0.77845,-0.62050,-0.09002,0.02997,0.00978,0.01380,0.00125,
1524392485827398656,-0.04510,-0.00558,0.07488,0.77398,-0.62793,-0.07334,0.03563,-0.03778,0.03771,0.00907,
1524392485927707136,-0.05068,-0.00225,0.07476,0.76807,-0.63724,-0.05411,0.03268,-0.06932,0.05339,-0.00424,
1524392486028149504,-0.05766,0.00156,0.07486,0.76737,-0.63633,-0.07484,0.02519,-0.06863,0.03441,0.00385,
1524392486127589376,-0.06461,0.00496,0.07530,0.77488,-0.62067,-0.11366,0.03756,-0.07390,0.03873,0.02602,
1524392486227412224,-0.07278,0.00847,0.07839,0.77332,-0.61539,-0.14601,0.04428,-0.06058,0.02340,0.03558,
1524392486328195840,-0.06778,0.01248,0.07626,0.77288,-0.61292,-0.14564,0.07595,0.10832,0.02177,-0.05830,
1524392486427235328,-0.06915,0.01454,0.07594,0.77414,-0.60650,-0.14930,0.10280,-0.05480,-0.00607,0.03234,
1524392486527988224,-0.07387,0.01251,0.07900,0.77070,-0.60614,-0.16233,0.11073,0.00193,-0.04430,0.00251,
1524392486628095232,-0.07401,0.01148,0.07904,0.76877,-0.61130,-0.14187,0.12318,-0.01985,-0.01223,-0.00635,
1524392486728542208,-0.07771,0.00847,0.07833,0.76420,-0.62117,-0.12797,0.11732,-0.05803,-0.00966,0.00776,
1524392486827581952,-0.08013,0.00599,0.07838,0.77326,-0.61565,-0.10277,0.11170,0.02383,-0.01297,-0.01253,
1524392486927200768,-0.07825,0.00501,0.07700,0.77396,-0.61568,-0.08632,0.12029,-0.00079,0.01007,-0.00507,
1524392487027455232,-0.07805,0.00533,0.07704,0.77652,-0.61028,-0.09747,0.12279,-0.00356,-0.00090,-0.00210,
1524392487127477760,-0.07718,0.00287,0.07599,0.78122,-0.59790,-0.12545,0.12835,0.01470,0.00806,0.01672,
1524392487227382784,-0.07675,0.00493,0.07896,0.75904,-0.62194,-0.13992,0.13215,0.00553,0.03675,0.04144,
1524392487327127040,-0.07829,0.00705,0.08210,0.74857,-0.63575,-0.13726,0.12893,-0.01681,0.00473,0.01689,
1524392487427174656,-0.08013,0.00712,0.08344,0.74852,-0.63256,-0.14405,0.13725,-0.01945,-0.00620,0.00186,
1524392487528343296,-0.08183,0.00661,0.08416,0.75059,-0.62884,-0.14511,0.14184,-0.00817,-0.00409,-0.00194,
1524392487627306496,-0.08148,0.00634,0.08309,0.75916,-0.62113,-0.13326,0.14184,0.00600,0.00693,-0.01761,
1524392487726981632,-0.08076,0.00542,0.08077,0.77781,-0.59686,-0.13446,0.14386,0.01225,-0.01805,-0.02111,
1524392487827507456,-0.07732,0.00404,0.07874,0.79431,-0.57531,-0.13582,0.14013,0.03425,-0.01268,-0.03389,
1524392487927223808,-0.07644,0.00211,0.07552,0.80482,-0.56055,-0.13803,0.13780,0.02941,-0.00109,-0.04301,
1524392488027634944,-0.07635,-0.00041,0.07350,0.81477,-0.54621,-0.13768,0.13728,-0.00518,-0.01097,0.00973,
1524392488127304960,-0.07737,-0.00301,0.07276,0.81938,-0.53992,-0.13090,0.14129,0.00951,-0.01266,-0.01303,
1524392488227229952,-0.07677,-0.00457,0.07180,0.82108,-0.53866,-0.12499,0.14162,0.00652,-0.00653,-0.00316,
1524392488327435264,-0.07617,-0.00544,0.07190,0.81860,-0.54291,-0.12217,0.14218,0.00397,-0.00708,0.01363,
1524392488426829568,-0.07534,-0.00609,0.07291,0.81923,-0.54232,-0.12177,0.14115,0.00474,-0.00606,0.01199,
1524392488527508480,-0.07468,-0.00705,0.07371,0.82085,-0.53951,-0.12246,0.14192,0.01754,-0.01101,0.00447,
1524392488626810624,-0.07306,-0.00846,0.07460,0.81933,-0.54213,-0.11668,0.14554,0.00690,-0.02110,-0.00417,
1524392488727254272,-0.07315,-0.01058,0.07354,0.82317,-0.53797,-0.11133,0.14346,0.00592,-0.00294,-0.00012,
1524392488826847744,-0.07333,-0.01088,0.07399,0.82215,-0.54069,-0.10685,0.14249,0.00394,-0.00167,0.01263,
1524392488926772480,-0.07294,-0.01116,0.07542,0.81986,-0.54444,-0.10486,0.14285,-0.00040,-0.00972,0.01069,
1524392489027847936,-0.07309,-0.01333,0.07630,0.81820,-0.54654,-0.10967,0.14077,0.01429,-0.02118,0.00550,
1524392489127099392,-0.06988,-0.01447,0.07663,0.81149,-0.55781,-0.10286,0.14056,0.04680,0.01411,0.01484,
1524392489226916864,-0.06576,-0.01370,0.07800,0.79993,-0.57951,-0.08469,0.13077,0.04307,0.02394,0.02339,
1524392489326877952,-0.06324,-0.01134,0.08060,0.78518,-0.60710,-0.05621,0.10850,0.00816,0.02451,0.02359,
1524392489426622208,-0.06429,-0.00880,0.08258,0.77212,-0.62780,-0.04435,0.08788,-0.05700,0.03650,0.02700,
1524392489527213056,-0.06944,-0.00335,0.08480,0.75487,-0.65242,-0.03600,0.05675,-0.06330,0.04664,0.00202,
1524392489626561280,-0.07529,-0.00043,0.08639,0.73950,-0.67169,-0.03024,0.03243,-0.05624,0.01767,-0.00152,
1524392489726484992,-0.08022,0.00062,0.08709,0.73213,-0.68063,-0.02403,0.01226,-0.02176,-0.01394,-0.01446,
1524392489828324096,-0.07937,-0.00505,0.08704,0.72851,-0.68478,-0.01586,0.01011,0.02363,-0.05658,0.01414,
1524392489926435584,-0.08085,-0.00897,0.08583,0.72363,-0.68999,-0.01002,0.01324,-0.00811,-0.03734,-0.03257,
1524392490028149760,-0.08138,-0.01309,0.08454,0.71861,-0.69523,-0.01063,0.01175,-0.01581,-0.02817,-0.02072,
